YYYY,MM,DD,HH,tropozone,flux,peak,tp,fire
2008.00,2.00000,21.0000,0.00000,7.35785e+17,1.53128e+16,6.46000,15.3360,0.00000
2008.00,3.00000,5.00000,0.00000,7.26154e+17,5.53195e+15,11.8600,15.0400,0.00000
2008.00,7.00000,9.00000,0.00000,7.53328e+17,1.35805e+16,6.12000,11.6670,0.00000
2008.00,11.0000,7.00000,0.00000,8.55204e+17,1.05448e+16,8.74000,13.0760,0.00000
2008.00,11.0000,26.0000,0.00000,7.43671e+17,2.32520e+16,8.54000,9.49300,0.00000
2008.00,12.0000,3.00000,0.00000,5.43487e+17,1.11100e+16,8.26000,9.96500,0.00000
2008.00,12.0000,12.0000,0.00000,8.17786e+17,1.23234e+16,12.2000,14.2530,0.00000
2009.00,1.00000,7.00000,0.00000,8.30169e+17,1.09041e+16,13.2200,14.0380,0.00000
2009.00,1.00000,13.0000,0.00000,1.10688e+18,1.52137e+16,12.8400,13.7550,0.00000
2009.00,1.00000,14.0000,0.00000,1.00967e+18,2.38583e+16,13.1400,14.9980,0.00000
2009.00,1.00000,21.0000,0.00000,6.92115e+17,1.41509e+16,11.5200,12.0610,0.00000
2009.00,1.00000,30.0000,0.00000,1.11673e+18,1.88069e+16,7.26000,15.6040,0.00000
2009.00,2.00000,6.00000,0.00000,8.18180e+17,1.12376e+16,8.62000,14.8370,0.00000
2009.00,2.00000,13.0000,0.00000,6.87504e+17,2.70667e+16,8.46000,12.6570,0.00000
2009.00,7.00000,20.0000,6.00000,8.61724e+17,1.51825e+16,8.54000,13.7640,0.00000
2009.00,7.00000,21.0000,6.00000,8.60613e+17,1.69987e+16,7.46000,13.5780,0.00000
2009.00,9.00000,2.00000,6.00000,7.38898e+17,2.78889e+16,4.68000,9.74600,0.00000
2009.00,9.00000,16.0000,0.00000,9.00325e+17,2.08480e+16,9.44000,11.8440,1.00000
2009.00,9.00000,23.0000,6.00000,5.87149e+17,1.41261e+16,6.88000,8.63300,0.00000
2009.00,10.0000,16.0000,0.00000,6.02059e+17,1.42179e+16,8.28000,8.91200,0.00000
2009.00,12.0000,23.0000,0.00000,9.02630e+17,2.05137e+16,8.68000,13.0560,0.00000
2010.00,1.00000,6.00000,0.00000,7.52594e+17,9.44395e+15,12.3000,12.8140,0.00000
2010.00,1.00000,13.0000,0.00000,6.97703e+17,2.15803e+16,11.4800,13.7570,0.00000
2010.00,1.00000,20.0000,0.00000,6.31815e+17,6.01459e+15,9.66000,15.5460,0.00000
2010.00,1.00000,28.0000,0.00000,6.03146e+17,7.24772e+15,9.30000,11.0210,0.00000
2010.00,2.00000,3.00000,0.00000,8.76527e+17,1.38855e+16,6.50000,14.2440,0.00000
2010.00,2.00000,17.0000,0.00000,8.61062e+17,9.85625e+15,8.42000,14.0720,0.00000
2010.00,3.00000,4.00000,6.00000,8.42097e+17,2.22829e+16,11.9200,15.0980,0.00000
2010.00,3.00000,5.00000,0.00000,7.47954e+17,1.47049e+16,10.2000,15.4920,0.00000
2010.00,3.00000,10.0000,0.00000,6.31087e+17,1.41887e+16,9.02000,10.8720,0.00000
2010.00,3.00000,31.0000,0.00000,7.82478e+17,1.69433e+16,8.92000,14.3010,0.00000
2010.00,4.00000,7.00000,0.00000,8.02540e+17,1.66807e+16,7.78000,14.1610,0.00000
2010.00,6.00000,2.00000,0.00000,6.57797e+17,1.06204e+16,8.50000,12.2630,0.00000
2010.00,7.00000,7.00000,0.00000,6.54706e+17,1.05132e+16,8.22000,10.3000,0.00000
2010.00,7.00000,28.0000,0.00000,7.20678e+17,9.01890e+15,10.7200,11.2330,0.00000
2010.00,10.0000,27.0000,0.00000,7.86796e+17,2.86640e+16,9.78000,10.9960,1.00000
2011.00,1.00000,10.0000,0.00000,6.98089e+17,4.29080e+15,8.04000,14.7130,0.00000
2011.00,2.00000,9.00000,0.00000,6.61164e+17,8.08342e+15,5.20000,15.3730,0.00000
2011.00,2.00000,15.0000,6.00000,1.13706e+18,8.99545e+15,4.58000,11.1010,0.00000
2011.00,2.00000,17.0000,6.00000,9.62330e+17,2.09283e+16,9.24000,13.9390,0.00000
2011.00,2.00000,23.0000,0.00000,7.11523e+17,2.03499e+16,8.52000,14.9360,0.00000
2011.00,3.00000,2.00000,0.00000,7.41677e+17,2.47321e+16,12.0600,14.2550,0.00000
2011.00,3.00000,9.00000,0.00000,7.30532e+17,3.64177e+16,7.74000,15.1280,0.00000
2011.00,3.00000,16.0000,0.00000,7.51136e+17,1.45837e+16,7.58000,13.6880,0.00000
2011.00,3.00000,23.0000,0.00000,8.07029e+17,1.76101e+16,4.34000,11.6820,0.00000
2011.00,4.00000,20.0000,0.00000,6.61956e+17,3.09220e+16,10.0400,11.7260,0.00000
2011.00,5.00000,11.0000,0.00000,6.03360e+17,4.62603e+16,8.28000,9.09800,0.00000
2011.00,7.00000,13.0000,6.00000,6.78760e+17,1.88164e+16,6.50000,10.6890,0.00000
2011.00,8.00000,24.0000,0.00000,1.01494e+18,6.70346e+15,10.0800,13.6820,0.00000
2011.00,10.0000,25.0000,0.00000,7.22213e+17,1.67755e+16,8.20000,10.7910,1.00000
2011.00,12.0000,7.00000,0.00000,7.65321e+17,1.06566e+16,8.76000,11.6350,0.00000
2011.00,12.0000,14.0000,0.00000,6.44654e+17,8.08245e+15,6.68000,10.3450,0.00000
2012.00,1.00000,13.0000,0.00000,6.30824e+17,3.60726e+16,11.6400,12.1510,0.00000
2012.00,2.00000,23.0000,0.00000,9.87027e+17,1.59185e+16,8.50000,14.3760,0.00000
2012.00,3.00000,14.0000,0.00000,8.30135e+17,3.43222e+16,9.10000,13.5440,0.00000
2012.00,3.00000,28.0000,0.00000,1.01498e+18,1.02858e+16,10.1800,14.1930,0.00000
2012.00,4.00000,4.00000,0.00000,8.01715e+17,9.86473e+15,4.04000,14.3240,0.00000
2012.00,4.00000,19.0000,0.00000,7.27133e+17,3.66157e+16,12.3800,13.3260,0.00000
2012.00,10.0000,3.00000,0.00000,1.07533e+18,2.06721e+16,7.56000,14.6870,1.00000
2012.00,10.0000,23.0000,0.00000,9.20850e+17,9.15081e+15,5.42000,12.3640,0.00000
2012.00,10.0000,30.0000,0.00000,8.53291e+17,2.70467e+16,4.80000,10.5040,1.00000
2012.00,12.0000,13.0000,0.00000,1.06040e+18,1.83685e+16,13.4400,13.9570,0.00000
2012.00,12.0000,21.0000,0.00000,7.73385e+17,9.38803e+15,7.02000,12.1150,0.00000
2013.00,1.00000,4.00000,0.00000,1.02709e+18,1.06241e+16,5.64000,15.6590,0.00000
2013.00,1.00000,11.0000,0.00000,8.81442e+17,2.46437e+16,10.2600,11.5360,0.00000
2013.00,1.00000,16.0000,0.00000,8.16227e+17,2.74921e+16,7.00000,15.2100,0.00000
2013.00,1.00000,23.0000,0.00000,5.86124e+17,2.54566e+16,4.14000,11.5710,0.00000
2013.00,2.00000,1.00000,0.00000,4.47157e+17,5.14456e+16,4.00000,8.42300,0.00000
2013.00,2.00000,6.00000,0.00000,9.56689e+17,2.05496e+16,12.5200,14.9280,0.00000
2013.00,2.00000,13.0000,0.00000,9.72733e+17,1.16477e+16,8.88000,13.9220,0.00000
2013.00,3.00000,20.0000,0.00000,7.86605e+17,3.37884e+16,9.70000,11.7680,0.00000
2013.00,5.00000,1.00000,0.00000,5.32926e+17,1.71532e+16,6.28000,10.0220,0.00000
2013.00,8.00000,9.00000,0.00000,9.29229e+17,1.91142e+16,6.14000,13.0660,0.00000
2013.00,10.0000,4.00000,0.00000,9.66754e+17,1.48607e+16,10.2000,12.8080,1.00000
